run,tick,insert,gravity,movement,behavior,reset,paint,total
0,134,0.0041,0.0451,0.1572,0.5507,0.0299,0.0915,0.8785
0,135,0.0017,0.045,0.161,0.5664,0.0351,0.0947,0.9039
0,136,0.0047,0.0478,0.1623,0.5545,0.0297,0.1006,0.8996
0,137,0.0024,0.0518,0.1839,0.5841,0.028,0.095,0.9452
0,138,0.0011,0.0457,0.1621,0.5598,0.0308,0.0913,0.8908
0,139,0.0011,0.0458,0.1662,0.5782,0.0277,0.0931,0.9121
0,140,0.0011,0.0453,0.1653,0.5527,0.0306,0.0912,0.8862
0,141,0.0011,0.0446,0.1662,0.5511,0.031,0.0918,0.8858
0,142,0.001,0.045,0.1669,0.5525,0.0308,0.0913,0.8875
0,143,0.001,0.0454,0.1655,0.5528,0.0299,0.0938,0.8884
0,144,0.0011,0.0476,0.2152,0.5708,0.0263,0.0905,0.9515
0,145,0.0012,0.0451,0.1676,0.5568,0.0305,0.0874,0.8886
0,146,0.001,0.0443,0.1669,0.5478,0.0302,0.0912,0.8814
0,147,0.0011,0.0441,0.1646,0.5549,0.0301,0.0909,0.8857
0,148,0.001,0.0445,0.1692,0.5748,0.0281,0.093,0.9106
0,149,0.0011,0.0467,0.165,0.553,0.0309,0.0913,0.888
0,150,0.0011,0.045,0.1649,0.552,0.0293,0.0921,0.8844
0,151,0.0014,0.0456,0.196,0.5747,0.0256,0.096,0.9393
0,152,0.0011,0.0458,0.164,0.5508,0.0281,0.0879,0.8777
0,153,0.0013,0.045,0.1655,0.5527,0.0298,0.091,0.8853
0,154,0.004,0.0442,0.1638,0.5532,0.0278,0.0892,0.8822
0,155,0.0015,0.0453,0.1651,0.5643,0.03,0.0914,0.8976
0,156,0.0011,0.045,0.1641,0.5519,0.0309,0.0984,0.8914
0,157,0.0041,0.0479,0.1698,0.5507,0.0311,0.0924,0.896
0,158,0.0011,0.0452,0.1658,0.5519,0.0303,0.0903,0.8846
0,159,0.0042,0.0448,0.1652,0.5544,0.0304,0.0916,0.8906
0,160,0.001,0.045,0.1665,0.5533,0.0291,0.0912,0.8861
0,161,0.001,0.0449,0.1651,0.5531,0.0298,0.0909,0.8848
0,162,0.0016,0.045,0.1663,0.5542,0.0297,0.0915,0.8883
0,163,0.0012,0.0454,0.1667,0.5528,0.0302,0.0991,0.8954
0,164,0.0047,0.0465,0.168,0.554,0.0309,0.0936,0.8977
0,165,0.0011,0.0452,0.1674,0.565,0.0303,0.0917,0.9007
0,166,0.0012,0.0452,0.1724,0.5562,0.0299,0.0928,0.8977
0,167,0.0011,0.0447,0.1659,0.5584,0.0261,0.0907,0.8869
0,168,0.001,0.045,0.1664,0.5576,0.0295,0.0915,0.891
0,169,0.001,0.0475,0.2087,0.5561,0.0326,0.0909,0.9368
0,170,0.0014,0.0448,0.1692,0.5586,0.0301,0.0886,0.8927
0,171,0.0011,0.045,0.1665,0.5604,0.0301,0.0912,0.8943
0,172,0.001,0.0451,0.1676,0.564,0.0302,0.0913,0.8992
0,173,0.001,0.0455,0.1695,0.5558,0.0286,0.0884,0.8888
0,174,0.0016,0.0453,0.1667,0.575,0.0307,0.0912,0.9105
0,175,0.0018,0.045,0.1673,0.5591,0.0297,0.0978,0.9007
0,176,0.001,0.045,0.1627,0.5591,0.0303,0.0906,0.8887
0,177,0.0018,0.0437,0.1662,0.5574,0.0303,0.0918,0.8912
0,178,0.0016,0.0452,0.1744,0.5557,0.0296,0.0916,0.8981
0,179,0.0011,0.0452,0.1681,0.5563,0.0312,0.0946,0.8965
0,180,0.0044,0.0509,0.2268,0.5885,0.028,0.0998,0.9984
0,181,0.0018,0.0448,0.1665,0.5619,0.0307,0.0935,0.8992
0,182,0.001,0.0462,0.1715,0.5639,0.0296,0.0912,0.9034
0,183,0.001,0.0457,0.1683,0.5555,0.03,0.091,0.8915
0,184,0.0015,0.0447,0.1746,0.5608,0.0289,0.0936,0.9041
0,185,0.0014,0.0446,0.1747,0.5604,0.0292,0.0925,0.9028
0,186,0.001,0.0451,0.1719,0.5572,0.0293,0.0901,0.8946
0,187,0.0043,0.046,0.169,0.5709,0.0296,0.0917,0.9115
0,188,0.001,0.0459,0.1697,0.5583,0.0304,0.0927,0.898
0,189,0.0011,0.0455,0.1692,0.5588,0.032,0.0917,0.8983
0,190,0.0011,0.0457,0.1698,0.5615,0.0303,0.0915,0.8999
0,191,0.0011,0.0448,0.1686,0.5564,0.0299,0.0919,0.8927
0,192,0.0011,0.0448,0.1726,0.5478,0.0299,0.0912,0.8874
0,193,0.001,0.0447,0.1697,0.5788,0.0305,0.0913,0.916
0,194,0.0016,0.0449,0.1709,0.5519,0.0286,0.0881,0.886
0,195,0.001,0.044,0.1694,0.5501,0.0323,0.0886,0.8854
0,196,0.0014,0.044,0.1682,0.5503,0.0298,0.0921,0.8858
0,197,0.001,0.0446,0.1687,0.5563,0.0338,0.0926,0.897
0,198,0.001,0.0447,0.1664,0.5497,0.0307,0.0924,0.8849
0,199,0.0015,0.0443,0.1681,0.5542,0.0306,0.0911,0.8898
0,200,0.0014,0.045,0.1686,0.5552,0.032,0.0888,0.891
0,201,0.0021,0.0526,0.1838,0.586,0.0273,0.0975,0.9493
0,202,0.002,0.0448,0.1709,0.5558,0.0306,0.0909,0.895
0,203,0.0011,0.0451,0.1714,0.555,0.0292,0.0911,0.8929
0,204,0.0011,0.0441,0.1729,0.5811,0.0281,0.0922,0.9195
0,205,0.0013,0.0335,0.1706,0.568,0.0303,0.0971,0.9008
0,206,0.0042,0.045,0.165,0.561,0.0312,0.0944,0.9008
0,207,0.001,0.045,0.1693,0.5546,0.0302,0.0914,0.8915
0,208,0.0015,0.0518,0.1892,0.5733,0.0268,0.093,0.9356
0,209,0.0011,0.0442,0.1688,0.5585,0.0353,0.1259,0.9338
0,210,0.0016,0.0467,0.1756,0.5834,0.0276,0.0931,0.928
0,211,0.0012,0.0451,0.1696,0.5609,0.0303,0.0912,0.8983
0,212,0.0013,0.0449,0.1707,0.5663,0.0298,0.0909,0.9039
0,213,0.0011,0.0452,0.1697,0.5647,0.0306,0.0925,0.9038
0,214,0.001,0.0461,0.1693,0.5664,0.0288,0.0913,0.9029
0,215,0.0011,0.0442,0.1711,0.5549,0.0307,0.0923,0.8943
0,216,0.0011,0.0461,0.1702,0.5492,0.0295,0.0915,0.8876
0,217,0.001,0.0447,0.1716,0.5494,0.0296,0.0938,0.8901
